region_id,district,state,year,month,rainfall_mm,temp_max,temp_min,humidity,solar_radiation
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,11,126.8,37.5,11.9,59.3,21.5
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,12,32.7,38.3,8.0,50.6,18.8
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,1,5.6,36.6,11.0,55.9,20.9
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,2,17.7,38.3,11.9,55.9,18.8
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,3,37.4,40.0,8.6,60.5,18.6
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,4,53.4,37.0,8.6,55.9,20.8
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,5,22.7,38.5,9.7,52.7,18.6
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,6,280.0,36.4,11.1,51.4,19.5
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,7,225.0,38.2,11.5,65.1,18.4
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,8,222.1,36.6,10.8,54.1,19.4
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,9,206.4,40.3,9.2,63.2,19.4
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,10,95.6,38.6,9.1,54.0,21.9
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,11,138.4,35.8,11.0,53.4,21.9
Meerut_Uttar_Pradesh,Meerut,Uttar Pradesh,2023,12,1.8,37.6,11.3,62.3,19.5
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,1,2.9,36.2,12.4,64.0,19.3
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,2,16.8,36.3,15.8,60.3,19.6
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,3,12.1,36.3,12.4,57.4,17.7
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,4,61.5,34.2,14.7,59.9,19.5
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,5,52.5,39.0,15.8,57.1,20.5
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,6,259.5,34.7,13.5,58.5,17.4
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,7,380.2,36.7,14.9,69.2,18.1
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,8,217.5,35.1,13.0,58.0,17.7
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,9,268.6,33.8,14.2,66.5,19.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,10,110.0,33.3,13.6,60.0,19.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,11,162.1,35.6,13.5,70.5,17.9
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,12,39.7,35.5,13.2,64.5,17.4
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,1,7.9,35.4,15.9,63.9,18.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,2,15.1,37.9,12.3,62.1,20.9
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,3,44.2,35.1,14.3,58.6,18.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,4,39.7,36.3,12.9,67.4,20.6
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,5,20.1,38.1,14.5,58.3,18.9
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,6,255.6,38.6,15.0,68.1,18.0
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,7,265.7,33.0,13.6,61.4,19.3
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,8,267.5,38.1,14.4,59.3,19.9
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,9,264.5,36.9,13.1,63.1,19.9
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,10,179.9,33.1,13.4,63.4,18.4
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,11,147.3,33.7,13.1,65.1,18.3
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,12,33.7,38.2,15.6,70.4,17.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,1,5.7,34.5,14.7,60.0,19.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,2,33.6,36.9,15.9,59.2,18.7
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,3,83.8,36.6,12.6,71.4,17.7
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,4,38.7,35.7,15.2,69.8,19.9
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,5,31.1,37.5,13.8,72.1,20.3
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,6,328.7,36.9,15.6,63.1,20.4
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,7,289.4,36.9,14.7,71.1,17.9
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,8,285.4,34.1,13.9,57.3,17.6
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,9,363.5,33.7,12.9,58.6,18.7
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,10,116.7,37.4,14.7,61.5,19.7
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,11,171.9,35.0,14.3,60.9,19.6
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,12,30.4,37.1,14.6,57.6,17.7
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,1,32.3,33.3,13.2,67.9,19.3
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,2,22.8,34.2,13.7,65.0,20.6
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,3,54.2,36.9,12.1,68.6,17.1
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,4,88.1,34.8,13.0,63.1,18.4
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,5,37.3,36.7,12.7,70.5,20.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,6,330.6,34.5,12.1,66.9,18.8
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,7,349.1,38.8,14.5,69.2,17.3
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,8,268.0,35.6,13.8,61.9,19.4
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,9,268.2,34.0,12.3,62.3,17.9
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,10,157.4,34.1,14.2,64.7,17.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,11,130.1,37.0,13.5,64.5,18.1
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,12,24.6,38.3,12.7,70.4,17.5
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,1,29.6,37.2,13.9,62.0,18.1
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,2,20.3,37.3,13.5,69.3,17.6
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,3,44.3,36.4,12.8,71.4,18.1
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,4,34.9,35.3,14.0,61.7,20.1
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,5,54.7,34.2,13.5,57.1,20.0
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,6,356.6,35.7,15.2,67.4,17.0
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,7,275.4,36.7,12.3,68.3,19.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,8,317.2,36.6,12.1,58.0,19.9
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,9,282.1,34.3,13.8,57.8,18.2
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,10,147.3,39.0,13.6,63.2,19.0
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,11,139.0,36.4,12.8,69.7,17.1
Gorakhpur_Uttar_Pradesh,Gorakhpur,Uttar Pradesh,2023,12,50.8,36.5,12.4,60.4,18.1
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,1,37.9,34.2,17.6,64.6,22.3
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,2,36.5,35.5,18.0,52.5,21.6
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,3,50.0,39.6,18.7,57.1,19.8
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,4,42.3,35.0,16.8,60.1,19.5
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,5,76.3,39.8,16.2,67.1,23.0
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,6,335.7,38.2,16.5,66.0,19.2
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,7,254.8,36.5,16.5,67.5,22.9
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,8,230.1,36.3,17.5,56.2,19.2
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,9,209.9,39.5,18.6,66.2,21.9
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,10,115.5,39.4,17.4,53.8,21.8
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,11,149.6,34.3,16.6,61.6,21.5
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,12,4.1,37.5,19.0,57.1,20.9
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,1,12.4,34.2,19.7,60.4,21.2
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,2,17.7,36.9,19.9,62.8,19.6
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,3,15.7,38.6,17.2,52.3,22.8
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,4,9.2,35.4,16.9,58.8,22.7
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,5,53.7,36.5,18.2,55.9,19.2
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,6,315.9,35.2,17.9,59.9,19.1
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,7,204.8,38.1,16.9,58.8,21.2
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,8,313.8,34.8,18.0,63.9,19.4
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,9,231.9,34.2,17.9,56.8,22.4
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,10,124.3,36.4,18.0,52.6,22.6
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,11,137.2,34.7,16.6,62.6,21.6
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,12,36.7,36.7,18.5,63.0,21.1
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,1,9.0,37.0,18.7,67.5,19.6
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,2,18.5,37.5,18.2,60.9,21.9
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,3,29.6,39.1,16.9,54.9,19.1
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,4,31.1,37.2,17.0,53.2,22.0
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,5,70.8,39.4,19.7,64.8,21.5
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,6,211.7,34.3,19.5,59.7,21.8
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,7,196.7,35.8,17.1,58.2,19.0
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,8,257.0,39.2,17.8,57.8,23.0
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,9,272.1,37.0,19.2,57.5,20.6
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,10,118.3,39.2,17.7,61.3,22.0
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,11,121.6,39.9,18.0,67.0,19.0
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,12,20.1,35.9,16.9,57.1,19.9
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,1,3.2,37.1,17.7,55.5,21.9
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,2,5.7,39.6,18.2,56.0,19.8
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,3,24.6,34.8,17.7,54.4,21.6
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,4,53.9,38.1,19.8,62.2,20.5
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,5,53.8,34.8,17.3,61.2,21.7
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,6,294.8,34.9,19.8,53.2,19.4
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,7,274.5,38.6,19.8,54.3,20.5
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,8,244.3,36.9,16.1,63.3,20.6
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,9,282.9,35.5,17.0,56.2,20.4
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,10,104.3,35.2,19.7,55.5,20.0
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,11,118.6,36.6,19.3,64.6,22.7
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,12,6.6,39.0,19.8,67.9,19.5
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,1,7.0,34.2,18.4,58.2,22.6
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,2,11.6,37.2,17.1,66.5,20.9
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,3,52.4,35.9,19.3,54.0,19.7
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,4,71.9,36.3,18.6,67.1,19.8
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,5,26.2,34.9,16.7,66.3,19.0
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,6,310.7,37.4,18.7,58.9,19.5
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,7,213.1,35.3,16.1,67.7,22.9
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,8,225.2,38.4,19.3,54.0,19.5
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,9,327.7,38.7,16.8,58.6,21.4
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,10,88.0,35.7,18.0,60.2,22.3
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,11,151.7,39.0,17.0,57.3,21.0
Indore_Madhya_Pradesh,Indore,Madhya Pradesh,2023,12,24.0,34.3,17.3,61.1,21.1
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,1,7.7,35.5,16.6,62.1,21.7
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,2,39.2,33.9,17.8,54.6,19.1
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,3,37.8,37.1,18.9,68.3,22.0
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,4,24.6,34.6,17.5,56.6,19.4
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,5,60.2,37.2,17.8,62.4,21.1
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,6,337.9,37.3,18.3,57.2,19.2
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,7,250.1,37.6,17.3,60.1,22.7
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,8,252.4,35.1,19.0,64.0,20.7
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,9,415.4,33.4,19.0,54.4,21.6
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,10,133.3,34.9,19.5,59.4,21.5
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,11,147.7,37.7,17.0,69.2,20.4
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,12,36.8,33.1,19.8,59.5,19.8
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,1,7.4,36.9,17.4,58.4,21.3
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,2,16.2,37.6,18.9,69.4,22.7
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,3,63.3,34.2,18.2,66.2,22.6
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,4,51.5,36.6,17.3,54.1,19.8
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,5,46.4,34.6,17.1,69.4,20.5
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,6,222.3,33.7,16.4,55.2,21.4
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,7,258.3,38.2,17.7,68.7,21.0
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,8,312.3,33.4,16.4,64.4,20.9
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,9,390.7,35.3,18.4,62.0,22.9
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,10,187.4,34.5,19.1,58.2,19.8
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,11,160.0,38.8,16.6,67.1,20.1
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,12,7.5,36.5,17.4,64.5,19.1
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,1,18.9,37.6,17.2,60.5,21.1
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,2,0.0,33.9,18.5,55.2,19.8
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,3,26.1,34.2,19.6,54.3,21.6
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,4,52.0,36.5,16.9,67.6,21.0
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,5,61.4,38.9,19.1,69.5,21.1
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,6,326.2,38.3,19.9,59.2,22.2
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,7,269.6,34.1,17.4,68.9,19.6
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,8,348.8,33.7,17.3,63.0,19.7
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,9,394.8,34.3,16.7,61.3,22.0
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,10,111.4,36.2,19.8,60.3,20.7
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,11,188.8,37.3,18.3,69.6,21.8
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,12,41.8,37.4,17.2,58.9,22.1
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,1,16.9,35.5,16.4,69.0,19.2
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,2,12.6,35.8,16.7,56.3,19.5
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,3,48.9,33.8,19.9,58.1,20.8
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,4,37.2,37.5,18.1,58.6,20.0
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,5,47.0,35.2,16.6,58.1,19.6
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,6,401.0,36.4,16.9,62.2,21.1
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,7,319.8,38.8,17.9,68.8,19.0
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,8,258.7,37.6,17.3,67.4,22.3
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,9,358.2,37.2,18.7,60.2,21.7
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,10,169.1,38.7,16.1,59.6,19.5
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,11,131.9,38.5,19.1,69.6,19.9
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,12,13.9,38.0,16.2,69.9,21.4
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,1,27.7,36.8,17.7,55.0,21.0
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,2,15.5,33.4,16.6,66.2,21.9
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,3,52.1,38.3,19.1,67.0,22.3
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,4,55.3,38.2,19.7,54.4,19.2
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,5,62.5,38.2,17.6,55.9,19.3
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,6,247.9,35.9,18.8,69.8,20.8
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,7,325.0,36.2,18.1,54.1,19.0
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,8,231.1,37.2,16.8,68.3,22.7
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,9,425.6,34.6,18.0,56.8,22.2
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,10,189.2,35.6,19.0,55.6,19.2
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,11,162.3,39.0,16.4,67.7,20.9
Bhopal_Madhya_Pradesh,Bhopal,Madhya Pradesh,2023,12,44.6,38.5,17.2,69.2,19.6
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,1,23.2,34.0,19.3,62.7,19.8
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,2,7.2,37.6,19.3,68.2,20.8
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,3,61.5,37.5,17.0,60.7,21.8
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,4,19.6,36.4,19.0,65.6,19.4
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,5,93.6,38.0,16.2,60.8,19.5
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,6,293.3,34.4,18.1,68.1,21.1
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,7,277.3,33.7,17.7,63.9,20.0
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,8,476.5,36.8,19.5,67.9,21.3
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,9,394.0,37.3,16.1,68.0,21.7
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,10,173.3,35.3,19.2,72.3,19.5
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,11,217.5,33.7,19.4,62.2,20.4
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,12,34.9,37.4,17.8,71.2,21.2
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,1,8.7,33.9,19.8,72.8,18.2
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,2,12.7,34.1,17.5,59.1,19.8
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,3,41.3,33.6,17.7,72.7,19.3
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,4,93.7,38.7,19.2,67.6,21.4
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,5,35.1,38.9,19.1,72.4,21.1
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,6,468.7,37.6,18.1,71.8,21.3
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,7,460.6,34.8,16.1,72.0,20.3
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,8,321.4,38.0,19.3,70.0,20.6
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,9,342.3,33.1,19.3,58.4,20.5
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,10,174.8,38.6,16.1,69.4,18.2
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,11,130.5,33.4,19.2,65.5,18.1
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,12,16.7,37.8,17.8,65.9,21.2
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,1,43.0,36.3,16.5,61.6,20.0
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,2,18.7,33.1,17.4,64.7,18.7
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,3,52.7,35.7,17.4,67.1,18.2
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,4,39.1,35.1,17.6,69.9,21.5
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,5,59.4,35.8,17.1,72.8,21.3
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,6,473.0,33.9,18.0,67.2,18.7
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,7,458.5,35.5,18.4,67.2,18.2
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,8,482.0,33.4,19.4,72.9,21.3
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,9,460.4,38.5,16.1,69.3,20.7
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,10,136.1,36.1,18.8,58.2,21.2
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,11,138.8,38.3,18.2,63.1,18.2
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,12,52.1,38.5,18.9,58.7,19.0
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,1,50.8,36.8,19.0,69.0,19.3
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,2,0.0,34.7,18.8,71.5,21.8
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,3,53.5,34.9,19.4,59.9,18.3
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,4,67.4,34.3,16.6,71.6,21.8
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,5,42.3,34.9,17.5,64.5,19.7
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,6,385.7,35.8,18.8,68.5,19.8
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,7,307.3,37.6,18.6,66.4,18.9
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,8,404.0,38.5,18.6,61.5,19.9
Jabalpur_Madhya_Pradesh,Jabalpur,Madhya Pradesh,2023,9,447.7,36.2,18.7,69.1,18.7
